deviceid,appversion,timestamp,temperature
810EBM32TZ4K,V1.0.0,2019-07-12 14:24:18,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:24:24,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:24:29,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:24:34,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:24:39,28.0
