deviceid,appversion,timestamp,temperature
810EBM32TZ4K,V1.0.0,2019-07-15 10:51:38,32.0
810EBM32TZ4K,V1.0.0,2019-07-15 10:51:43,32.0
810EBM32TZ4K,V1.0.0,2019-07-15 10:51:48,32.0
810EBM32TZ4K,V1.0.0,2019-07-15 10:51:53,32.0
810EBM32TZ4K,V1.0.0,2019-07-15 10:51:58,32.0
