deviceid,appversion,timestamp,temperature
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:01,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:06,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:11,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:16,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:21,28.0
