deviceid,appversion,timestamp,traffic
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:04,17845.6103515625
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:12,17848.3564453125
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:20,17851.0537109375
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:28,17852.9208984375
810EBM32TZ4K,V1.0.0,2019-07-12 14:23:37,17855.7353515625
